policy_id,month,age,tenure_m,premium,coverage,region,has_agent,is_smoker,dependents,lapse_next_3m,post_event_notice_sent,split
P00504,2023-02,62,51,120.85,10041.92,center,0,0,2,0,0,train
P00504,2023-03,62,52,111.97,10087.91,center,0,0,2,0,0,train
P00504,2023-04,62,53,102.63,10149.19,center,0,0,2,0,0,train
P00504,2023-05,62,54,109.53,10144.72,center,0,0,2,0,0,train
P00504,2023-06,62,55,111.27,10109.69,center,0,0,2,0,0,train
P00504,2023-07,62,56,122.72,9947.01,center,0,0,2,0,0,train
P00504,2023-08,62,57,114.53,9740.81,center,0,0,2,0,0,train
P00505,2023-01,75,92,54.57,5017.47,north,0,0,0,0,0,train
P00505,2023-02,75,93,55.67,5023.28,north,0,0,0,0,0,train
P00505,2023-03,75,94,54.1,5058.95,north,0,0,0,0,0,train
P00505,2023-04,75,95,52.98,5085.01,north,0,0,0,0,0,train
P00505,2023-05,75,96,49.41,5101.87,north,0,0,0,0,0,train
P00505,2023-06,75,97,54.02,4988.23,north,0,0,0,0,0,train
P00505,2023-07,75,98,60.35,5069.46,north,0,0,0,0,0,train
P00505,2023-08,75,99,65.36,5029.58,north,0,0,0,0,0,train
P00506,2023-01,28,35,245.71,27802.1,center,1,0,2,0,1,train
P00506,2023-02,28,36,229.22,27558.08,center,1,0,2,0,0,train
P00506,2023-03,28,37,260.38,27340.08,center,1,0,2,0,0,train
P00506,2023-04,28,38,224.88,27057.94,center,1,0,2,0,1,train
P00506,2023-05,28,39,222.41,27155.69,center,1,0,2,0,0,train
P00506,2023-06,28,40,240.78,27401.76,center,1,0,2,0,0,train
P00506,2023-07,28,41,270.32,27555.69,center,1,0,2,0,0,train
P00506,2023-08,28,42,253.91,26975.52,center,1,0,2,0,0,train
P00507,2023-01,56,115,116.43,11578.3,center,0,0,1,0,0,train
P00507,2023-02,56,116,128.38,11646.87,center,0,0,1,1,1,train
P00507,2023-03,56,117,105.79,11630.41,center,0,0,1,1,1,train
P00507,2023-04,56,118,118.61,11658.44,center,0,0,1,1,1,train
P00507,2023-05,56,119,125.41,11692.09,center,0,0,1,0,0,train
P00507,2023-06,56,120,110.4,11661.76,center,0,0,1,0,0,train
P00507,2023-07,56,121,122.74,11658.9,center,0,0,1,0,0,train
P00507,2023-08,56,122,123.19,11631.04,center,0,0,1,0,0,train
P00508,2023-01,28,8,115.52,15288.97,center,1,0,0,0,0,train
P00508,2023-02,28,9,117.13,14876.71,center,1,0,0,0,0,train
P00508,2023-03,28,10,105.61,15042.54,center,1,0,0,0,0,train
P00508,2023-04,28,11,117.23,15182.98,center,1,0,0,0,0,train
P00508,2023-05,28,12,120.3,15169.22,center,1,0,0,0,0,train
P00508,2023-06,28,13,126.2,14946.46,center,1,0,0,0,0,train
P00508,2023-07,28,14,125.21,14761.33,center,1,0,0,0,0,train
P00508,2023-08,28,15,109.37,14732.3,center,1,0,0,1,1,train
P00509,2023-01,39,37,43.53,4956.01,center,0,0,0,0,0,train
P00509,2023-02,39,38,43.7,4914.03,center,0,0,0,0,0,train
P00509,2023-03,39,39,41.04,4941.02,center,0,0,0,0,0,train
P00509,2023-04,39,40,38.79,4971.91,center,0,0,0,0,0,train
P00509,2023-05,39,41,37.88,4999.59,center,0,0,0,0,0,train
P00509,2023-06,39,42,38.88,4993.16,center,0,0,0,0,0,train
P00509,2023-07,39,43,42.02,5077.29,center,0,0,0,0,0,train
P00509,2023-08,39,44,43.53,5082.14,center,0,0,0,0,0,train
P00510,2023-01,71,52,112.01,8979.05,coastal,1,1,0,0,0,train
P00510,2023-02,71,53,107.32,9091.95,coastal,1,1,0,0,0,train
P00510,2023-03,71,54,104.04,9005.07,coastal,1,1,0,0,0,train
P00510,2023-04,71,55,106.64,8956.63,coastal,1,1,0,0,0,train
P00510,2023-05,71,56,104.45,8802.49,coastal,1,1,0,0,0,train
P00510,2023-06,71,57,106.72,8795.34,coastal,1,1,0,0,0,train
P00510,2023-07,71,58,118.52,8818.48,coastal,1,1,0,1,1,train
P00510,2023-08,71,59,123.36,8983.27,coastal,1,1,0,1,1,train
P00511,2023-01,29,102,94.31,10863.74,south,1,0,1,0,0,train
P00511,2023-02,29,103,89.62,10848.83,south,1,0,1,0,0,train
P00511,2023-03,29,104,94.34,10891.09,south,1,0,1,0,0,train
P00511,2023-04,29,105,94.34,10986.81,south,1,0,1,0,0,train
P00511,2023-05,29,106,87.82,10897.11,south,1,0,1,0,0,train
P00511,2023-06,29,107,85.39,10763.56,south,1,0,1,0,0,train
P00511,2023-07,29,108,95.04,10782.18,south,1,0,1,0,0,train
P00511,2023-08,29,109,93.56,10889.32,south,1,0,1,0,0,train
P00512,2023-01,72,112,250.11,24449.11,center,1,0,0,0,0,train
P00512,2023-02,72,113,236.31,24448.03,center,1,0,0,0,0,train
P00512,2023-03,72,114,251.69,24326.68,center,1,0,0,0,0,train
P00512,2023-04,72,115,229.22,24285.01,center,1,0,0,0,0,train
P00512,2023-05,72,116,238.6,24336.28,center,1,0,0,0,0,train
P00512,2023-06,72,117,228.6,24450.15,center,1,0,0,0,0,train
P00512,2023-07,72,118,284.01,24342.76,center,1,0,0,0,0,train
P00512,2023-08,72,119,269.97,24182.6,center,1,0,0,0,0,train
P00513,2023-01,73,57,146.58,11695.29,north,1,0,1,0,0,train
P00513,2023-02,73,58,132.08,11816.73,north,1,0,1,0,0,train
P00513,2023-03,73,59,129.57,11803.97,north,1,0,1,0,0,train
P00513,2023-04,73,60,120.28,11717.11,north,1,0,1,0,0,train
P00513,2023-05,73,61,126.84,11678.59,north,1,0,1,0,0,train
P00513,2023-06,73,62,119.17,11548.44,north,1,0,1,0,0,train
P00513,2023-07,73,63,145.61,11596.82,north,1,0,1,0,0,train
P00513,2023-08,73,64,120.96,11532.56,north,1,0,1,0,0,train
P00514,2023-01,24,19,93.3,11765.44,coastal,1,0,0,0,0,train
P00514,2023-02,24,20,91.03,11780.59,coastal,1,0,0,0,0,train
P00514,2023-03,24,21,82.09,11935.95,coastal,1,0,0,0,0,train
P00514,2023-04,24,22,95.5,11722.34,coastal,1,0,0,0,1,train
P00514,2023-05,24,23,85.11,11678.39,coastal,1,0,0,0,0,train
P00514,2023-06,24,24,95.07,11695.64,coastal,1,0,0,0,0,train
P00514,2023-07,24,25,99.66,11664.04,coastal,1,0,0,0,0,train
P00514,2023-08,24,26,98.58,11855.33,coastal,1,0,0,0,0,train
P00515,2023-01,41,73,41.35,4987.37,center,0,0,0,0,0,train
P00515,2023-02,41,74,43.69,5026.82,center,0,0,0,0,0,train
P00515,2023-03,41,75,45.83,5129.45,center,0,0,0,0,0,train
P00515,2023-04,41,76,40.39,5176.68,center,0,0,0,0,0,train
P00515,2023-05,41,77,42.93,5160.27,center,0,0,0,0,0,train
P00515,2023-06,41,78,41.54,5115.4,center,0,0,0,0,0,train
P00515,2023-07,41,79,43.1,5100.71,center,0,0,0,0,0,train
P00515,2023-08,41,80,49.81,5159.0,center,0,0,0,0,0,train
P00516,2023-01,48,73,128.16,13196.59,center,1,0,4,0,0,train
P00516,2023-02,48,74,140.63,13131.21,center,1,0,4,0,0,train
P00516,2023-03,48,75,131.89,13077.56,center,1,0,4,0,0,train
P00516,2023-04,48,76,140.45,13036.22,center,1,0,4,0,0,train
P00516,2023-05,48,77,130.2,13092.59,center,1,0,4,0,0,train
P00516,2023-06,48,78,157.12,13051.29,center,1,0,4,0,0,train
P00516,2023-07,48,79,148.3,13248.65,center,1,0,4,0,0,train
P00516,2023-08,48,80,142.57,13287.88,center,1,0,4,0,0,train
P00517,2023-01,43,21,173.35,16325.37,coastal,1,0,4,0,0,train
P00517,2023-02,43,22,148.57,16295.33,coastal,1,0,4,0,0,train
P00517,2023-03,43,23,165.62,16142.68,coastal,1,0,4,1,1,train
P00517,2023-04,43,24,161.53,16073.44,coastal,1,0,4,1,1,train
P00517,2023-05,43,25,151.6,16199.79,coastal,1,0,4,1,1,train
P00517,2023-06,43,26,165.55,16314.06,coastal,1,0,4,0,0,train
P00517,2023-07,43,27,187.44,16507.45,coastal,1,0,4,0,0,train
P00517,2023-08,43,28,170.51,16445.63,coastal,1,0,4,0,0,train
P00518,2023-01,41,69,112.2,13053.74,center,1,0,1,0,1,train
P00518,2023-02,41,70,109.78,12816.21,center,1,0,1,0,0,train
P00518,2023-03,41,71,110.32,12978.0,center,1,0,1,0,0,train
P00518,2023-04,41,72,110.47,12900.27,center,1,0,1,0,0,train
P00518,2023-05,41,73,109.29,12971.54,center,1,0,1,0,0,train
P00518,2023-06,41,74,103.82,13013.29,center,1,0,1,0,0,train
P00518,2023-07,41,75,113.52,12995.69,center,1,0,1,0,0,train
P00518,2023-08,41,76,119.35,13140.35,center,1,0,1,0,0,train
P00519,2023-01,61,106,124.22,12629.29,south,0,0,0,1,1,train
P00519,2023-02,61,107,126.12,12612.63,south,0,0,0,0,0,train
P00519,2023-03,61,108,136.74,12671.52,south,0,0,0,0,0,train
P00519,2023-04,61,109,124.72,12817.87,south,0,0,0,0,0,train
P00519,2023-05,61,110,139.73,12679.28,south,0,0,0,0,0,train
P00519,2023-06,61,111,123.03,12747.05,south,0,0,0,0,0,train
P00519,2023-07,61,112,133.76,12589.29,south,0,0,0,0,0,train
P00519,2023-08,61,113,130.39,12552.18,south,0,0,0,0,0,train
P00520,2023-01,32,42,65.91,8630.39,center,1,0,0,0,0,train
P00520,2023-02,32,43,65.47,8555.09,center,1,0,0,0,1,train
P00520,2023-03,32,44,66.19,8661.35,center,1,0,0,0,0,train
P00520,2023-04,32,45,68.88,8716.93,center,1,0,0,0,0,train
P00520,2023-05,32,46,67.17,8887.81,center,1,0,0,0,0,train
P00520,2023-06,32,47,67.35,8786.66,center,1,0,0,0,0,train
P00520,2023-07,32,48,66.06,8788.85,center,1,0,0,0,0,train
P00520,2023-08,32,49,73.76,8773.91,center,1,0,0,0,0,train
P00521,2023-01,52,39,138.62,15491.33,center,1,0,0,0,0,train
P00521,2023-02,52,40,131.73,15453.16,center,1,0,0,0,0,train
P00521,2023-03,52,41,140.2,15490.75,center,1,0,0,0,0,train
P00521,2023-04,52,42,137.11,15487.29,center,1,0,0,0,0,train
P00521,2023-05,52,43,140.66,15360.66,center,1,0,0,0,0,train
P00521,2023-06,52,44,141.16,15274.04,center,1,0,0,0,0,train
P00521,2023-07,52,45,135.98,15053.43,center,1,0,0,0,0,train
P00521,2023-08,52,46,162.54,15122.78,center,1,0,0,0,0,train
P00522,2023-01,57,51,70.89,6899.29,south,0,0,0,0,0,train
P00522,2023-02,57,52,69.26,6992.89,south,0,0,0,0,0,train
P00522,2023-03,57,53,72.43,7028.6,south,0,0,0,0,0,train
P00522,2023-04,57,54,69.73,7076.22,south,0,0,0,0,0,train
P00522,2023-05,57,55,59.93,6999.09,south,0,0,0,0,0,train
P00522,2023-06,57,56,71.52,6931.32,south,0,0,0,0,0,train
P00522,2023-07,57,57,78.0,6967.54,south,0,0,0,0,0,train
P00522,2023-08,57,58,67.84,6969.04,south,0,0,0,0,0,train
P00523,2023-01,32,58,41.44,5023.38,center,0,0,0,0,0,train
P00523,2023-02,32,59,44.36,4990.04,center,0,0,0,0,0,train
P00523,2023-03,32,60,41.21,4947.29,center,0,0,0,0,0,train
P00523,2023-04,32,61,42.65,4934.59,center,0,0,0,0,0,train
P00523,2023-05,32,62,35.95,4954.73,center,0,0,0,0,0,train
P00523,2023-06,32,63,38.82,5100.28,center,0,0,0,0,0,train
P00523,2023-07,32,64,44.55,5115.6,center,0,0,0,0,0,train
P00523,2023-08,32,65,45.91,5143.33,center,0,0,0,0,0,train
P00524,2023-01,73,95,132.43,11150.97,coastal,0,0,2,0,0,train
P00524,2023-02,73,96,137.07,11181.1,coastal,0,0,2,0,0,train
P00524,2023-03,73,97,149.6,11301.61,coastal,0,0,2,0,0,train
P00524,2023-04,73,98,130.91,11390.91,coastal,0,0,2,0,0,train
P00524,2023-05,73,99,137.25,11446.84,coastal,0,0,2,0,0,train
P00524,2023-06,73,100,127.51,11328.5,coastal,0,0,2,0,0,train
P00524,2023-07,73,101,150.88,11553.27,coastal,0,0,2,0,0,train
P00524,2023-08,73,102,156.97,11576.98,coastal,0,0,2,0,0,train
P00525,2023-01,72,85,201.91,20567.99,center,1,0,0,0,0,train
P00525,2023-02,72,86,241.96,20575.36,center,1,0,0,0,0,train
P00525,2023-03,72,87,236.77,20701.31,center,1,0,0,0,0,train
P00525,2023-04,72,88,220.91,20889.45,center,1,0,0,0,0,train
P00525,2023-05,72,89,244.92,20995.0,center,1,0,0,0,0,train
P00525,2023-06,72,90,235.87,20905.85,center,1,0,0,0,0,train
P00525,2023-07,72,91,225.48,20962.17,center,1,0,0,0,0,train
P00525,2023-08,72,92,245.02,20963.25,center,1,0,0,0,0,train
P00526,2023-01,53,116,109.08,11782.09,north,1,0,1,0,0,train
P00526,2023-02,53,117,122.44,11760.19,north,1,0,1,0,0,train
P00526,2023-03,53,118,102.68,11630.37,north,1,0,1,0,0,train
P00526,2023-04,53,119,118.17,11723.48,north,1,0,1,0,0,train
P00526,2023-05,53,120,119.61,11760.36,north,1,0,1,0,0,train
P00526,2023-06,53,121,110.73,11629.6,north,1,0,1,0,0,train
P00526,2023-07,53,122,117.0,11430.32,north,1,0,1,0,0,train
P00526,2023-08,53,123,123.04,11673.55,north,1,0,1,0,0,train
P00527,2023-01,65,66,175.22,16062.62,north,0,0,1,0,0,train
P00527,2023-02,65,67,160.84,15764.55,north,0,0,1,0,0,train
P00527,2023-03,65,68,175.64,15874.45,north,0,0,1,0,0,train
P00527,2023-04,65,69,170.54,15800.44,north,0,0,1,0,0,train
P00527,2023-05,65,70,183.74,15884.07,north,0,0,1,0,0,train
P00527,2023-06,65,71,169.87,15957.72,north,0,0,1,0,0,train
P00527,2023-07,65,72,167.2,15735.19,north,0,0,1,0,0,train
P00527,2023-08,65,73,175.78,15801.19,north,0,0,1,0,0,train
P00528,2023-01,23,22,64.65,8103.66,center,1,0,1,0,0,train
P00528,2023-02,23,23,63.22,8062.4,center,1,0,1,0,0,train
P00528,2023-03,23,24,63.97,8163.79,center,1,0,1,0,0,train
P00528,2023-04,23,25,66.47,8239.47,center,1,0,1,0,0,train
P00528,2023-05,23,26,61.93,8289.71,center,1,0,1,0,0,train
P00528,2023-06,23,27,65.37,8356.23,center,1,0,1,0,0,train
P00528,2023-07,23,28,74.82,8439.38,center,1,0,1,0,0,train
P00528,2023-08,23,29,70.82,8453.71,center,1,0,1,0,0,train
P00529,2023-01,47,65,111.42,11879.95,south,0,0,0,0,0,train
P00529,2023-02,47,66,114.13,11800.41,south,0,0,0,0,0,train
P00529,2023-03,47,67,103.87,11716.65,south,0,0,0,0,1,train
P00529,2023-04,47,68,110.54,11639.84,south,0,0,0,0,0,train
P00529,2023-05,47,69,121.86,11606.78,south,0,0,0,0,0,train
P00529,2023-06,47,70,117.4,11817.98,south,0,0,0,0,0,train
P00529,2023-07,47,71,116.46,11839.6,south,0,0,0,0,0,train
P00529,2023-08,47,72,104.39,11908.99,south,0,0,0,0,0,train
P00530,2023-01,67,3,57.3,5526.14,center,1,0,0,0,0,train
P00530,2023-02,67,4,50.62,5463.93,center,1,0,0,0,0,train
P00530,2023-03,67,5,56.44,5402.23,center,1,0,0,0,0,train
P00530,2023-04,67,6,56.77,5353.07,center,1,0,0,0,0,train
P00530,2023-05,67,7,48.69,5280.17,center,1,0,0,0,0,train
P00530,2023-06,67,8,54.57,5223.53,center,1,0,0,0,0,train
P00530,2023-07,67,9,59.57,5315.34,center,1,0,0,0,0,train
P00530,2023-08,67,10,58.45,5252.31,center,1,0,0,0,0,train
P00531,2023-01,36,79,84.51,10924.2,south,1,0,1,0,0,train
P00531,2023-02,36,80,86.34,10970.2,south,1,0,1,0,0,train
P00531,2023-03,36,81,94.58,11071.13,south,1,0,1,0,0,train
P00531,2023-04,36,82,98.9,10982.06,south,1,0,1,0,0,train
P00531,2023-05,36,83,90.71,10876.08,south,1,0,1,0,0,train
P00531,2023-06,36,84,96.6,10903.79,south,1,0,1,0,0,train
P00531,2023-07,36,85,91.16,10851.24,south,1,0,1,0,0,train
P00531,2023-08,36,86,100.71,10845.78,south,1,0,1,0,0,train
P00532,2023-01,31,81,208.66,20123.6,north,1,1,2,0,0,train
P00532,2023-02,31,82,201.92,20035.16,north,1,1,2,0,0,train
P00532,2023-03,31,83,213.04,19705.93,north,1,1,2,0,0,train
P00532,2023-04,31,84,203.17,19685.85,north,1,1,2,0,0,train
P00532,2023-05,31,85,191.44,19842.56,north,1,1,2,0,0,train
P00532,2023-06,31,86,209.14,19649.97,north,1,1,2,1,1,train
P00532,2023-07,31,87,202.73,19516.74,north,1,1,2,1,1,train
P00532,2023-08,31,88,202.58,19716.47,north,1,1,2,1,1,train
P00533,2023-01,57,75,124.69,11736.01,center,1,0,2,0,0,train
P00533,2023-02,57,76,130.93,11833.15,center,1,0,2,0,0,train
P00533,2023-03,57,77,121.9,11935.66,center,1,0,2,0,0,train
P00533,2023-04,57,78,120.64,11956.95,center,1,0,2,0,0,train
P00533,2023-05,57,79,127.21,11936.99,center,1,0,2,0,0,train
P00533,2023-06,57,80,119.64,12038.63,center,1,0,2,0,0,train
P00533,2023-07,57,81,126.49,12030.52,center,1,0,2,0,0,train
P00533,2023-08,57,82,135.07,12309.56,center,1,0,2,0,0,train
P00534,2023-01,35,7,82.15,9327.28,south,0,1,0,0,0,train
P00534,2023-02,35,8,95.8,9274.45,south,0,1,0,0,0,train
P00534,2023-03,35,9,92.24,9208.19,south,0,1,0,0,0,train
P00534,2023-04,35,10,86.48,9082.05,south,0,1,0,0,0,train
P00534,2023-05,35,11,90.42,9031.94,south,0,1,0,0,0,train
P00534,2023-06,35,12,82.61,8997.76,south,0,1,0,0,0,train
P00534,2023-07,35,13,93.15,8904.73,south,0,1,0,0,0,train
P00534,2023-08,35,14,91.88,8924.76,south,0,1,0,0,0,train
P00535,2023-01,49,69,46.27,5006.11,north,0,0,0,0,0,train
P00535,2023-02,49,70,43.32,4972.35,north,0,0,0,0,0,train
P00535,2023-03,49,71,48.44,4920.87,north,0,0,0,0,0,train
P00535,2023-04,49,72,44.08,4848.99,north,0,0,0,0,0,train
P00535,2023-05,49,73,41.78,4792.33,north,0,0,0,0,0,train
P00535,2023-06,49,74,43.87,4789.48,north,0,0,0,0,0,train
P00535,2023-07,49,75,44.85,4844.81,north,0,0,0,0,0,train
P00535,2023-08,49,76,48.04,4821.94,north,0,0,0,0,0,train
P00536,2023-01,33,30,66.83,7464.53,center,0,0,1,0,0,train
P00536,2023-02,33,31,65.74,7470.3,center,0,0,1,0,0,train
P00536,2023-03,33,32,62.63,7509.17,center,0,0,1,0,0,train
P00536,2023-04,33,33,59.89,7460.24,center,0,0,1,0,0,train
P00536,2023-05,33,34,68.49,7344.24,center,0,0,1,0,0,train
P00536,2023-06,33,35,53.57,7408.89,center,0,0,1,0,0,train
P00536,2023-07,33,36,63.88,7464.11,center,0,0,1,0,0,train
P00536,2023-08,33,37,66.93,7393.76,center,0,0,1,0,0,train
P00537,2023-01,62,32,62.07,6087.21,center,1,0,2,0,0,train
P00537,2023-02,62,33,63.62,6102.98,center,1,0,2,0,0,train
P00537,2023-03,62,34,65.7,6117.57,center,1,0,2,0,0,train
P00537,2023-04,62,35,70.16,6159.38,center,1,0,2,0,0,train
P00537,2023-05,62,36,64.82,6069.36,center,1,0,2,0,0,train
P00537,2023-06,62,37,69.54,6151.18,center,1,0,2,0,0,train
P00537,2023-07,62,38,71.93,6100.72,center,1,0,2,0,0,train
P00537,2023-08,62,39,74.23,6053.84,center,1,0,2,0,0,train
P00538,2023-01,55,12,69.91,7652.6,north,0,0,0,0,0,train
P00538,2023-02,55,13,78.9,7727.68,north,0,0,0,0,0,train
P00538,2023-03,55,14,78.98,7657.87,north,0,0,0,0,0,train
P00538,2023-04,55,15,67.78,7733.72,north,0,0,0,0,0,train
P00538,2023-05,55,16,77.28,7670.88,north,0,0,0,0,0,train
P00538,2023-06,55,17,69.05,7598.57,north,0,0,0,0,0,train
P00538,2023-07,55,18,71.32,7565.59,north,0,0,0,0,0,train
P00538,2023-08,55,19,77.5,7696.42,north,0,0,0,0,1,train
P00539,2023-01,56,85,63.19,6586.79,coastal,0,0,0,0,0,train
P00539,2023-02,56,86,67.17,6668.84,coastal,0,0,0,0,0,train
P00539,2023-03,56,87,66.79,6737.08,coastal,0,0,0,0,0,train
P00539,2023-04,56,88,63.06,6630.09,coastal,0,0,0,0,0,train
P00539,2023-05,56,89,64.42,6616.03,coastal,0,0,0,0,0,train
P00539,2023-06,56,90,69.88,6557.81,coastal,0,0,0,0,0,train
P00539,2023-07,56,91,72.84,6632.43,coastal,0,0,0,0,0,train
P00539,2023-08,56,92,67.86,6615.67,coastal,0,0,0,0,0,train
P00540,2023-01,63,76,231.09,24727.25,coastal,1,0,0,0,0,train
P00540,2023-02,63,77,264.53,25136.05,coastal,1,0,0,0,0,train
P00540,2023-03,63,78,240.67,25278.19,coastal,1,0,0,0,0,train
P00540,2023-04,63,79,263.64,24947.72,coastal,1,0,0,0,0,train
P00540,2023-05,63,80,236.31,24864.93,coastal,1,0,0,0,0,train
P00540,2023-06,63,81,256.62,24950.07,coastal,1,0,0,0,0,train
P00540,2023-07,63,82,265.62,25095.65,coastal,1,0,0,0,0,train
P00540,2023-08,63,83,250.19,25066.91,coastal,1,0,0,0,0,train
P00541,2023-01,72,118,93.17,7753.42,center,0,0,0,0,0,train
P00541,2023-02,72,119,82.56,7797.92,center,0,0,0,0,0,train
P00541,2023-03,72,120,85.26,7776.46,center,0,0,0,0,0,train
P00541,2023-04,72,121,89.28,7717.87,center,0,0,0,0,0,train
P00541,2023-05,72,122,93.61,7753.13,center,0,0,0,0,0,train
P00541,2023-06,72,123,93.72,7720.79,center,0,0,0,0,0,train
P00541,2023-07,72,124,85.8,7655.68,center,0,0,0,0,0,train
P00541,2023-08,72,125,92.94,7765.77,center,0,0,0,0,0,train
P00542,2023-01,23,90,104.46,13088.24,south,1,0,0,0,0,train
P00542,2023-02,23,91,105.41,12994.11,south,1,0,0,0,0,train
P00542,2023-03,23,92,100.43,12962.55,south,1,0,0,0,0,train
P00542,2023-04,23,93,97.43,12947.31,south,1,0,0,0,0,train
P00542,2023-05,23,94,104.98,13039.84,south,1,0,0,0,0,train
P00542,2023-06,23,95,104.24,13091.2,south,1,0,0,0,0,train
P00542,2023-07,23,96,105.97,12928.43,south,1,0,0,0,0,train
P00542,2023-08,23,97,115.23,12921.6,south,1,0,0,0,0,train
P00543,2023-01,29,10,226.75,27548.28,center,1,0,3,0,0,train
P00543,2023-02,29,11,267.1,27843.24,center,1,0,3,0,0,train
P00543,2023-03,29,12,233.39,27754.49,center,1,0,3,0,0,train
P00543,2023-04,29,13,259.55,27806.09,center,1,0,3,0,0,train
P00543,2023-05,29,14,261.13,28216.74,center,1,0,3,0,0,train
P00543,2023-06,29,15,243.61,28338.03,center,1,0,3,0,0,train
P00543,2023-07,29,16,243.97,28196.56,center,1,0,3,0,0,train
P00543,2023-08,29,17,283.35,27845.8,center,1,0,3,0,0,train
P00544,2023-01,34,110,103.37,13862.27,center,1,0,0,0,0,train
P00544,2023-02,34,111,106.39,13959.32,center,1,0,0,0,0,train
P00544,2023-03,34,112,109.14,14009.02,center,1,0,0,0,0,train
P00544,2023-04,34,113,102.8,14292.97,center,1,0,0,0,1,train
P00544,2023-05,34,114,119.22,14076.06,center,1,0,0,0,0,train
P00544,2023-06,34,115,111.96,14059.19,center,1,0,0,0,0,train
P00544,2023-07,34,116,109.42,13939.65,center,1,0,0,0,0,train
P00544,2023-08,34,117,121.78,14132.43,center,1,0,0,0,0,train
P00545,2023-01,44,30,49.22,5217.41,center,0,0,0,0,0,train
P00545,2023-02,44,31,39.01,5162.78,center,0,0,0,0,0,train
P00545,2023-03,44,32,41.02,5198.93,center,0,0,0,1,1,train
P00545,2023-04,44,33,45.94,5201.6,center,0,0,0,1,1,train
P00545,2023-05,44,34,41.8,5150.11,center,0,0,0,1,1,train
P00545,2023-06,44,35,45.02,5194.42,center,0,0,0,0,0,train
P00545,2023-07,44,36,48.52,5069.51,center,0,0,0,0,0,train
P00545,2023-08,44,37,51.23,5057.93,center,0,0,0,0,0,train
P00546,2023-01,75,81,201.15,18520.13,north,0,0,0,0,0,train
P00546,2023-02,75,82,201.89,18551.78,north,0,0,0,0,0,train
P00546,2023-03,75,83,233.84,18573.47,north,0,0,0,0,0,train
P00546,2023-04,75,84,215.2,18404.0,north,0,0,0,0,0,train
P00546,2023-05,75,85,208.63,18635.75,north,0,0,0,0,0,train
P00546,2023-06,75,86,184.49,18642.43,north,0,0,0,0,0,train
P00546,2023-07,75,87,232.61,18535.64,north,0,0,0,0,0,train
P00546,2023-08,75,88,220.92,18499.68,north,0,0,0,0,0,train
P00547,2023-01,49,98,151.47,15605.78,center,0,0,0,0,0,train
P00547,2023-02,49,99,142.65,15898.91,center,0,0,0,0,0,train
P00547,2023-03,49,100,141.77,16012.11,center,0,0,0,0,0,train
P00547,2023-04,49,101,138.78,16051.4,center,0,0,0,1,1,train
P00547,2023-05,49,102,147.08,16055.4,center,0,0,0,1,1,train
P00547,2023-06,49,103,156.45,15990.25,center,0,0,0,1,1,train
P00547,2023-07,49,104,148.84,16005.4,center,0,0,0,0,0,train
P00547,2023-08,49,105,171.08,16314.74,center,0,0,0,0,0,train
P00548,2023-01,60,40,92.28,8917.25,center,0,0,1,1,1,train
P00548,2023-02,60,41,85.35,8830.41,center,0,0,1,1,1,train
P00548,2023-03,60,42,96.76,8806.98,center,0,0,1,1,1,train
P00548,2023-04,60,43,93.15,8722.02,center,0,0,1,0,0,train
P00548,2023-05,60,44,92.04,8751.62,center,0,0,1,0,0,train
P00548,2023-06,60,45,90.33,8661.85,center,0,0,1,0,0,train
P00548,2023-07,60,46,88.32,8518.64,center,0,0,1,0,0,train
P00548,2023-08,60,47,87.34,8477.0,center,0,0,1,0,0,train
P00549,2023-01,72,89,60.91,5163.22,center,0,0,0,0,0,train
P00549,2023-02,72,90,57.32,5193.96,center,0,0,0,0,0,train
P00549,2023-03,72,91,59.44,5167.65,center,0,0,0,0,0,train
P00549,2023-04,72,92,49.52,5161.73,center,0,0,0,0,0,train
P00549,2023-05,72,93,62.46,5114.74,center,0,0,0,0,0,train
P00549,2023-06,72,94,50.05,5115.56,center,0,0,0,0,0,train
P00549,2023-07,72,95,57.74,5107.31,center,0,0,0,1,1,train
P00549,2023-08,72,96,56.5,5081.51,center,0,0,0,1,0,train
P00550,2023-01,66,43,95.26,9228.65,north,1,0,0,0,0,train
P00550,2023-02,66,44,98.78,9226.13,north,1,0,0,0,0,train
P00550,2023-03,66,45,100.02,9264.77,north,1,0,0,0,0,train
P00550,2023-04,66,46,106.05,9355.65,north,1,0,0,0,0,train
P00550,2023-05,66,47,102.64,9451.72,north,1,0,0,0,0,train
P00550,2023-06,66,48,87.99,9384.62,north,1,0,0,0,0,train
P00550,2023-07,66,49,101.47,9470.79,north,1,0,0,0,0,train
P00550,2023-08,66,50,102.56,9427.91,north,1,0,0,0,0,train
P00551,2023-01,66,73,115.93,9979.42,south,0,0,2,0,0,train
P00551,2023-02,66,74,112.25,10097.31,south,0,0,2,0,0,train
P00551,2023-03,66,75,110.97,10189.22,south,0,0,2,0,0,train
P00551,2023-04,66,76,127.12,10326.01,south,0,0,2,0,0,train
P00551,2023-05,66,77,109.93,10239.8,south,0,0,2,0,0,train
P00551,2023-06,66,78,125.84,10429.64,south,0,0,2,0,0,train
P00551,2023-07,66,79,116.88,10189.4,south,0,0,2,0,0,train
P00551,2023-08,66,80,121.98,10227.87,south,0,0,2,0,0,train
P00552,2023-01,61,39,102.62,10181.83,north,0,0,0,0,0,train
