policy_id,month,age,tenure_m,premium,coverage,region,has_agent,is_smoker,dependents,lapse_next_3m,post_event_notice_sent,split
P01247,2023-10,76,35,132.22,19755.05,coastal,0,1,0,1,1,val
P00949,2023-03,82,12,26.77,5000.0,coastal,0,0,0,0,0,train
P00164,2023-02,45,31,33.84,7770.29,coastal,0,0,0,0,0,train
P00804,2023-07,80,34,518.37,117295.26,central,1,0,1,0,0,train
P01528,2023-08,27,21,214.13,50249.75,south,0,0,1,1,0,train
P01309,2023-08,46,55,477.61,104364.38,central,0,0,0,0,0,train
P01357,2023-12,41,53,24.66,6231.48,central,0,0,2,0,0,test
P01895,2023-03,27,59,35.35,10839.55,south,0,0,0,0,0,train
P01776,2023-06,26,44,63.19,16800.45,central,1,0,1,1,1,train
P00432,2023-11,68,33,88.6,14519.65,central,0,0,0,0,0,test
P01835,2023-05,45,20,28.95,7207.49,central,1,0,2,0,0,train
P00295,2023-01,55,26,22.39,5231.0,central,1,0,0,0,0,train
P00253,2023-02,30,7,201.06,61220.81,coastal,1,0,0,1,1,train
P01426,2023-11,73,11,264.44,58055.35,north,1,0,1,1,1,test
P00799,2023-04,39,20,115.37,27475.0,central,1,0,1,1,1,train
P00225,2023-12,67,24,111.61,21893.51,coastal,1,0,2,0,1,test
P00279,2023-02,22,48,1494.42,243878.62,south,1,0,2,1,1,train
P00068,2023-07,43,44,35.03,8231.88,central,1,0,1,0,0,train
P00705,2023-09,26,63,126.2,28208.9,central,1,0,0,1,0,val
P00719,2023-01,34,51,389.29,68697.84,central,0,0,0,0,0,train
P01143,2023-06,81,46,78.39,18214.02,north,1,0,4,0,0,train
P00344,2023-11,53,16,108.64,36451.58,central,1,0,0,0,0,test
P00251,2023-12,30,51,185.57,39935.25,coastal,0,0,0,1,1,test
P00603,2023-05,68,43,102.89,20811.97,central,1,1,0,0,0,train
P01255,2023-09,62,10,193.09,33937.11,south,0,1,0,1,1,val
P01079,2023-08,46,11,246.82,50173.92,coastal,1,0,0,1,1,train
P00592,2023-03,79,21,130.11,20674.69,coastal,1,1,1,0,0,train
P00536,2023-04,28,9,67.73,14743.71,central,0,0,1,1,1,train
P00279,2023-01,22,47,1494.42,243878.62,south,1,0,2,1,1,train
P01619,2023-06,26,21,187.73,48004.49,north,1,0,0,1,0,train
P01023,2023-06,77,38,219.16,41575.11,coastal,1,0,1,0,0,train
P01299,2023-05,54,64,59.85,12110.08,coastal,1,0,0,0,0,train
P01368,2023-05,48,33,67.8,12004.2,central,0,0,1,0,0,train
P00889,2023-02,19,18,84.08,15796.24,south,0,1,2,0,0,train
P00317,2023-12,67,54,108.62,13736.81,central,0,0,3,1,1,test
P01649,2023-11,84,18,34.75,6589.84,central,1,1,2,0,0,test
P00433,2023-12,74,13,402.48,87194.83,coastal,0,0,0,1,1,test
P01351,2023-03,22,17,34.57,5654.9,coastal,1,0,0,0,0,train
P00916,2023-11,49,41,150.64,34283.56,coastal,1,0,0,0,0,test
P00178,2023-06,28,44,452.77,79472.67,central,1,0,0,0,0,train
P00202,2023-03,79,3,182.39,41712.86,central,0,0,1,1,1,train
P00233,2023-11,19,33,54.24,8842.35,coastal,1,0,1,0,1,test
P01180,2023-05,19,11,42.57,9795.8,south,0,0,3,1,1,train
P01789,2023-01,50,38,151.03,37127.15,south,1,0,1,1,1,train
P00050,2023-05,70,18,75.24,14443.44,coastal,1,1,0,0,0,train
P01507,2023-04,80,33,155.68,27363.29,south,1,1,0,0,0,train
P00224,2023-09,31,40,87.67,17642.86,central,0,0,0,0,0,val
P01042,2023-03,76,47,90.67,28958.16,north,0,0,2,0,0,train
P01607,2023-12,28,70,38.65,6639.86,central,0,1,1,0,1,test
P01337,2023-12,61,29,134.54,33511.95,south,1,0,1,0,0,test
P01742,2023-02,68,4,34.07,10714.7,north,1,0,2,0,0,train
P00134,2023-06,56,23,209.01,60561.41,north,1,0,0,0,0,train
P00331,2023-06,55,30,117.51,34731.95,north,0,0,1,0,0,train
P00452,2023-10,80,59,68.45,16260.66,central,0,0,1,0,1,val
P01185,2023-10,46,19,355.42,65756.54,central,0,0,1,0,0,val
P00824,2023-06,62,32,256.57,62347.43,central,1,0,1,0,0,train
P01738,2023-07,24,25,49.66,12836.36,central,1,0,0,0,0,train
P01475,2023-10,84,34,168.56,39207.4,central,1,0,0,0,0,val
P01286,2023-04,21,20,103.97,28084.37,coastal,1,0,0,0,0,train
P00812,2023-08,77,67,28.26,6803.93,central,1,0,0,0,0,train
P01027,2023-11,23,45,90.73,29917.95,north,0,0,0,0,0,test
P01688,2023-12,45,53,138.88,25774.58,central,1,1,1,1,1,test
P00285,2023-08,47,33,239.47,61662.97,south,1,0,1,1,0,train
P00677,2023-03,57,13,123.7,31853.23,north,1,0,1,0,0,train
P01301,2023-12,69,42,107.0,24685.86,south,1,0,1,0,1,test
P00015,2023-02,66,12,98.26,19744.88,central,1,0,2,1,1,train
P00667,2023-07,52,54,94.7,20429.63,north,1,0,1,0,0,train
P00836,2023-02,70,31,17.31,5000.0,coastal,1,0,2,0,0,train
P01005,2023-11,26,52,20.02,5000.0,coastal,1,0,1,0,0,test
P01527,2023-05,39,43,26.86,5376.43,south,0,0,2,0,0,train
P00438,2023-10,81,50,100.38,21187.43,central,1,0,1,0,0,val
P01478,2023-08,44,28,202.94,34883.63,coastal,1,0,0,1,1,train
P01652,2023-07,19,12,29.51,6257.14,central,0,1,0,1,1,train
P01155,2023-05,38,26,183.8,35836.98,central,0,0,1,1,1,train
P01174,2023-06,30,36,62.45,13552.01,coastal,1,0,1,0,0,train
P01884,2023-04,75,40,112.12,21541.13,central,1,1,0,1,1,train
P01698,2023-11,28,45,594.45,161514.23,coastal,1,0,3,1,1,test
P00845,2023-10,18,14,81.82,21615.72,coastal,0,0,2,1,1,val
P00049,2023-04,64,49,32.91,6303.6,south,0,0,0,0,0,train
P01678,2023-10,46,22,111.45,29536.99,north,1,1,1,0,0,val
P00205,2023-08,49,28,23.13,5788.03,coastal,0,0,0,0,0,train
P01374,2023-12,46,45,34.25,6741.69,coastal,1,0,2,0,0,test
P00658,2023-10,61,10,40.47,10070.74,north,1,1,0,0,1,val
P01828,2023-03,84,56,172.36,32152.75,coastal,1,1,0,0,0,train
P00012,2023-06,84,61,76.88,20708.62,central,0,0,1,0,0,train
P00428,2023-06,72,34,539.47,62842.95,coastal,0,1,0,1,1,train
P01527,2023-03,39,41,26.86,5376.43,south,0,0,2,0,0,train
P01804,2023-02,35,15,39.47,8109.15,central,1,0,0,0,0,train
P01474,2023-03,32,18,92.01,26138.73,central,1,0,0,0,0,train
P00814,2023-12,37,66,85.93,20915.88,coastal,1,0,0,1,0,test
P01535,2023-02,73,13,554.8,107791.92,south,1,0,0,0,0,train
P00655,2023-03,55,55,91.57,25701.87,south,1,0,0,0,0,train
P00971,2023-04,38,51,112.64,35073.5,coastal,0,0,0,1,1,train
P01321,2023-05,25,46,114.05,19223.26,coastal,0,0,2,1,1,train
P00690,2023-03,71,53,57.02,12965.05,central,1,1,0,0,0,train
P00362,2023-06,78,55,112.64,30423.85,central,1,0,2,0,0,train
P00086,2023-10,65,63,110.92,32843.24,north,1,0,1,0,0,val
P00753,2023-10,23,33,64.49,18152.2,south,1,0,1,0,0,val
P01739,2023-10,18,44,68.0,13760.02,north,1,1,1,0,0,val
P00093,2023-09,75,48,53.96,11205.95,coastal,0,0,1,1,1,val
P01009,2023-02,67,16,119.46,21612.92,coastal,1,1,4,0,0,train
P00455,2023-12,58,48,100.96,22641.16,central,0,1,0,1,1,test
P01066,2023-06,44,23,165.32,31150.14,south,0,1,2,1,1,train
P01462,2023-06,39,36,30.97,9081.09,central,1,0,1,0,0,train
P01802,2023-11,49,42,66.2,16448.7,central,1,0,1,1,1,test
P00117,2023-06,20,60,158.0,30346.25,coastal,1,0,1,1,0,train
P00841,2023-11,37,54,48.84,12770.78,coastal,0,0,3,1,1,test
P00244,2023-03,62,29,119.31,28507.44,coastal,1,0,1,0,0,train
P00445,2023-10,52,48,451.26,49286.71,coastal,0,1,2,1,1,val
P00326,2023-11,33,28,85.19,14843.99,south,0,0,2,0,0,test
P00893,2023-07,53,62,28.72,7458.03,central,1,0,2,0,0,train
P01802,2023-02,49,33,66.2,16448.7,central,1,0,1,0,0,train
P00729,2023-08,51,61,55.95,7477.48,coastal,0,1,0,0,0,train
P01451,2023-04,37,63,86.37,20149.95,central,0,0,0,0,0,train
P00835,2023-05,76,39,144.63,28250.51,coastal,1,0,1,0,0,train
P01165,2023-06,53,33,393.09,55919.39,south,0,1,0,0,0,train
P01001,2023-12,72,35,132.93,33769.47,north,0,0,0,0,0,test
P01997,2023-12,55,70,66.41,16086.51,central,1,0,2,0,0,test
P01360,2023-09,42,22,116.97,29812.66,coastal,0,0,0,0,0,val
P01781,2023-04,21,43,44.59,10626.18,coastal,1,0,1,0,0,train
P01858,2023-02,57,57,33.88,9063.44,central,0,0,3,0,0,train
P00208,2023-12,83,67,70.06,11276.41,central,1,1,1,1,0,test
P01957,2023-09,53,44,97.35,27079.58,coastal,0,0,0,1,1,val
P00063,2023-03,42,49,83.67,15403.61,coastal,1,0,0,0,0,train
P01868,2023-07,69,9,61.38,22164.8,central,1,0,0,0,0,train
P00901,2023-11,18,67,112.24,27457.71,central,1,1,1,0,0,test
P00226,2023-02,38,23,138.26,31831.51,south,0,0,0,1,1,train
P01358,2023-04,27,38,670.42,128568.48,central,1,1,0,1,1,train
P01649,2023-04,84,11,34.75,6589.84,central,1,1,2,0,0,train
P00306,2023-10,27,38,132.84,24240.95,south,1,0,0,0,0,val
P01657,2023-07,75,36,118.9,25318.6,central,0,0,0,0,0,train
P01573,2023-11,67,63,62.22,15996.1,north,1,0,2,0,0,test
P01148,2023-01,70,49,89.81,18494.76,south,0,0,0,0,0,train
P00706,2023-06,56,12,30.29,8461.45,south,1,0,0,1,0,train
P01082,2023-10,85,27,137.13,30018.76,coastal,1,0,0,0,0,val
P00386,2023-10,26,46,56.68,16698.74,coastal,0,0,0,1,1,val
P01434,2023-12,56,12,159.99,30195.34,central,1,1,0,0,0,test
P01121,2023-03,18,24,67.72,16541.59,coastal,0,0,3,0,0,train
P00817,2023-07,20,59,56.02,12705.73,north,1,0,1,0,0,train
P01022,2023-11,22,57,69.22,12147.31,coastal,1,1,2,1,1,test
P01139,2023-01,68,17,64.7,13366.85,north,0,0,0,1,1,train
P00726,2023-01,25,28,231.95,29022.01,coastal,0,1,2,1,1,train
P01311,2023-12,53,67,64.32,14304.17,south,1,0,1,0,0,test
P00441,2023-03,84,48,34.43,7442.0,coastal,1,0,0,0,0,train
P01773,2023-12,42,30,103.41,22406.63,south,1,0,0,0,1,test
P00828,2023-09,78,25,99.76,26042.23,central,1,0,0,0,0,val
P00032,2023-10,33,53,32.91,5384.06,north,1,1,0,0,0,val
P01007,2023-02,75,24,103.21,30468.92,central,1,0,5,0,0,train
P01190,2023-05,18,17,137.62,31226.44,south,1,0,0,0,0,train
P00140,2023-09,47,54,142.12,32000.05,central,1,1,2,0,0,val
P00060,2023-07,64,51,63.89,17991.23,north,1,0,0,0,1,train
P00224,2023-03,31,34,87.67,17642.86,central,0,0,0,0,0,train
P00756,2023-01,47,20,144.74,40441.67,central,1,0,0,0,0,train
P01527,2023-01,39,39,26.86,5376.43,south,0,0,2,0,0,train
P01429,2023-07,36,34,88.17,23956.74,central,1,0,1,1,0,train
P01521,2023-03,76,16,313.57,68632.73,coastal,1,1,1,1,1,train
P01738,2023-04,24,22,49.66,12836.36,central,1,0,0,0,0,train
P01062,2023-08,64,45,19.35,5000.0,coastal,0,0,0,0,0,train
P00287,2023-07,28,57,238.69,54540.72,central,0,1,1,1,1,train
P01917,2023-08,37,32,250.27,58426.97,coastal,0,0,1,0,0,train
P00698,2023-02,58,54,92.59,22840.82,north,1,1,1,0,0,train
P00319,2023-09,81,43,166.34,35153.61,north,1,0,0,1,0,val
P01131,2023-07,45,10,35.5,6656.42,coastal,0,0,2,0,0,train
P00133,2023-03,24,3,164.16,49202.6,coastal,1,0,0,1,1,train
P00001,2023-07,24,34,77.78,16718.1,coastal,0,0,2,0,0,train
P00229,2023-08,55,36,393.88,68272.64,south,0,0,0,1,0,train
P01409,2023-09,18,49,53.44,9068.28,central,0,0,1,0,0,val
P01607,2023-10,28,68,38.65,6639.86,central,0,1,1,0,0,val
P01090,2023-08,27,17,45.89,7322.67,central,1,0,1,1,1,train
P01897,2023-08,57,28,63.85,9939.87,south,1,1,0,0,0,train
P01635,2023-02,46,21,76.93,15716.82,central,0,1,1,0,0,train
P01692,2023-02,78,37,71.96,17315.44,central,1,0,2,0,0,train
P01609,2023-03,34,48,71.42,15115.28,central,1,0,0,0,0,train
P00792,2023-07,48,51,22.78,6637.17,coastal,1,0,0,0,0,train
P00623,2023-04,29,30,81.93,20865.13,north,1,0,1,0,0,train
P00298,2023-06,47,42,58.88,14819.4,coastal,1,0,0,1,1,train
P00804,2023-10,80,37,518.37,117295.26,central,1,0,1,1,1,val
P01039,2023-02,47,43,39.13,9929.27,central,1,0,0,1,1,train
P00619,2023-12,22,59,183.26,66429.07,south,1,0,1,0,0,test
P01934,2023-07,82,39,52.66,14988.87,south,1,0,1,0,0,train
P00734,2023-02,70,39,218.26,53119.69,coastal,0,1,1,1,1,train
P00813,2023-05,64,41,118.03,24570.66,north,0,0,1,0,0,train
P01683,2023-06,20,61,268.58,54187.36,coastal,0,0,1,0,0,train
P00685,2023-07,29,64,125.99,20039.48,coastal,1,0,0,0,0,train
P01199,2023-06,72,37,107.06,29281.89,coastal,1,0,1,0,0,train
P00086,2023-04,65,57,110.92,32843.24,north,1,0,1,0,0,train
P00075,2023-01,64,38,273.63,51928.62,south,0,1,1,0,0,train
P01592,2023-03,41,27,271.04,68769.59,south,1,0,0,0,0,train
P00933,2023-12,35,41,153.88,30897.71,north,1,0,1,1,1,test
P01938,2023-03,55,12,252.43,52178.47,coastal,0,0,2,1,1,train
P00767,2023-07,59,34,127.58,28299.82,south,1,0,0,1,1,train
P00660,2023-05,37,57,231.85,69365.38,coastal,1,0,1,0,0,train
P01751,2023-06,81,33,99.14,31180.71,coastal,1,0,1,0,0,train
P01221,2023-05,62,22,100.47,23537.78,central,1,0,1,0,0,train
P01972,2023-08,80,34,102.7,26829.3,central,1,0,2,1,1,train
P00412,2023-04,33,40,120.2,26450.98,south,1,0,0,0,0,train
P00535,2023-02,57,51,455.44,60769.72,coastal,0,1,2,1,0,train
P00701,2023-05,53,26,411.51,82721.58,south,0,1,5,0,0,train
P01694,2023-04,44,43,163.8,44131.33,south,0,1,1,0,0,train
P00964,2023-03,32,16,51.21,15454.23,coastal,1,0,1,0,0,train
P00972,2023-03,46,22,76.44,15266.32,south,1,0,3,0,0,train
P00937,2023-11,28,61,19.05,5684.55,central,1,0,0,0,0,test
P01958,2023-07,54,23,236.63,53092.65,coastal,1,0,1,1,0,train
P01142,2023-07,41,54,87.5,19015.22,central,1,0,2,0,0,train
P01270,2023-11,21,69,246.16,46940.42,south,0,0,2,0,0,test
P01500,2023-12,75,58,58.08,11552.42,central,0,0,2,0,0,test
P01781,2023-02,21,41,44.59,10626.18,coastal,1,0,1,1,1,train
P00620,2023-11,27,33,257.19,75422.44,coastal,0,0,0,1,1,test
P00262,2023-12,29,31,44.51,7385.21,central,0,0,2,0,0,test
P01529,2023-07,19,39,362.58,112066.32,north,1,0,0,0,0,train
P00910,2023-08,24,22,77.95,17970.6,south,0,0,1,1,0,train
P01180,2023-02,19,8,42.57,9795.8,south,0,0,3,1,0,train
P00736,2023-09,63,43,86.92,14400.81,north,0,1,1,0,0,val
P01575,2023-11,28,20,33.44,9197.95,central,0,0,0,1,1,test
P01681,2023-09,82,67,243.38,71319.6,north,0,0,1,0,0,val
P00813,2023-04,64,40,118.03,24570.66,north,0,0,1,0,0,train
P00789,2023-03,55,17,364.14,77660.74,south,1,1,1,0,0,train
P00861,2023-12,83,53,30.78,5861.96,central,1,0,1,0,0,test
P01916,2023-08,53,18,107.12,16664.04,coastal,0,1,0,1,1,train
P01073,2023-07,69,28,144.04,34946.09,coastal,1,0,1,0,0,train
P00047,2023-07,48,28,40.33,8531.79,coastal,1,0,2,0,1,train
P01240,2023-08,20,24,190.22,44339.31,central,0,0,0,1,1,train
P01571,2023-04,23,18,636.61,138735.59,coastal,1,0,0,1,1,train
P01071,2023-07,63,7,192.69,29546.34,south,1,1,1,0,0,train
P01626,2023-01,85,46,212.46,41693.83,central,0,1,0,1,1,train
P01997,2023-11,55,69,66.41,16086.51,central,1,0,2,0,0,test
P01909,2023-07,20,14,97.72,17523.94,south,0,1,1,1,1,train
P00307,2023-11,38,48,36.37,7151.6,central,1,1,1,1,1,test
P00564,2023-04,30,32,39.9,9831.05,south,1,0,2,0,0,train
P01749,2023-10,72,20,111.87,22886.14,central,0,0,0,1,1,val
P01822,2023-04,70,16,60.48,12929.75,central,1,1,1,0,0,train
P00645,2023-12,70,31,164.57,34270.03,coastal,1,0,0,0,0,test
P00122,2023-04,63,33,25.44,6940.56,coastal,1,0,2,1,1,train
P01949,2023-04,18,8,235.44,72244.8,south,0,0,0,1,1,train
P00865,2023-02,75,25,49.51,11177.2,central,0,0,2,0,0,train
P00362,2023-02,78,51,112.64,30423.85,central,1,0,2,0,0,train
P00395,2023-11,66,64,113.41,33620.32,north,0,0,1,0,0,test
P00384,2023-06,34,8,43.07,7000.94,south,0,0,0,1,1,train
P01912,2023-01,78,55,55.06,15874.89,coastal,1,0,2,0,0,train
P01829,2023-07,59,19,80.8,15924.09,north,0,0,3,0,0,train
P01536,2023-04,20,35,59.83,15091.65,central,1,0,0,0,0,train
P01036,2023-03,68,35,111.26,22395.99,north,1,1,1,0,0,train
P00677,2023-10,57,20,123.7,31853.23,north,1,0,1,0,0,val
P01022,2023-05,22,51,69.22,12147.31,coastal,1,1,2,0,0,train
P01589,2023-09,76,27,82.94,18504.53,central,0,1,1,0,0,val
P01746,2023-11,84,38,70.48,19751.44,north,1,0,0,1,1,test
P01367,2023-08,38,47,62.93,14464.99,coastal,1,0,0,0,0,train
P00687,2023-11,45,37,135.5,25673.8,central,1,0,2,0,0,test
P01821,2023-05,39,52,111.57,24644.2,coastal,0,0,1,0,0,train
P01192,2023-08,36,56,147.92,30803.33,central,0,0,1,0,0,train
P01027,2023-03,23,37,90.73,29917.95,north,0,0,0,1,1,train
P01204,2023-12,69,50,66.63,20297.37,coastal,0,0,2,0,0,test
P00293,2023-05,82,53,67.45,12125.65,central,0,1,0,1,1,train
P00506,2023-11,48,28,92.49,23568.05,central,0,0,1,0,1,test
P01850,2023-11,29,42,65.07,15975.01,central,0,1,0,0,0,test
P01384,2023-09,78,66,416.05,78954.7,coastal,1,0,1,0,0,val
P01157,2023-03,26,46,235.74,57012.66,coastal,0,0,0,0,0,train
P01739,2023-11,18,45,68.0,13760.02,north,1,1,1,1,0,test
P01954,2023-10,49,58,87.98,14596.52,south,0,0,1,0,0,val
P00795,2023-02,47,43,84.65,13800.52,south,0,0,2,0,0,train
P00930,2023-05,57,45,76.99,17387.03,central,0,0,2,0,0,train
P01590,2023-01,20,58,74.92,21035.11,central,0,0,2,1,1,train
P01197,2023-10,66,47,128.19,16956.21,coastal,1,1,0,0,0,val
P01346,2023-02,85,54,44.95,12412.76,coastal,0,0,1,0,1,train
P00587,2023-02,64,15,511.57,123356.72,central,1,0,1,1,1,train
P00696,2023-10,35,61,20.2,6511.53,central,1,0,0,0,0,val
P00371,2023-11,40,49,94.29,14120.3,coastal,0,0,3,1,1,test
P00429,2023-04,19,57,27.0,5430.0,north,0,1,1,0,0,train
P00887,2023-12,21,45,23.62,6655.92,coastal,0,0,0,0,1,test
P01664,2023-04,55,39,86.91,19160.5,coastal,1,1,0,0,1,train
P01177,2023-10,39,50,68.48,12776.65,central,0,0,0,1,1,val
P00692,2023-02,72,33,122.01,19927.44,south,0,0,0,0,1,train
P01065,2023-03,69,8,281.82,70698.38,central,1,0,1,1,1,train
P01601,2023-11,38,44,27.42,6083.01,central,0,0,0,0,0,test
P00069,2023-06,23,14,181.75,45523.45,coastal,0,0,1,1,1,train
P01494,2023-01,40,7,99.9,24856.9,south,1,0,3,0,0,train
P00696,2023-06,35,57,20.2,6511.53,central,1,0,0,0,0,train
P01789,2023-11,50,48,151.03,37127.15,south,1,0,1,1,0,test
P01354,2023-03,80,52,165.61,31418.58,central,1,0,0,0,0,train
P01727,2023-08,82,48,46.29,11813.07,north,0,0,0,0,0,train
P01242,2023-11,70,17,33.06,7593.28,coastal,0,0,0,0,0,test
P00577,2023-07,80,9,176.38,35988.68,north,0,1,0,0,0,train
P00554,2023-11,39,49,64.57,17525.1,central,1,0,0,0,0,test
P00107,2023-06,71,59,50.34,13337.11,coastal,1,0,0,0,0,train
P00860,2023-12,72,15,50.11,8664.02,coastal,1,0,0,1,1,test
P00183,2023-11,51,21,76.13,17608.32,coastal,1,0,0,0,0,test
P01343,2023-10,26,23,104.82,19941.23,north,0,1,2,1,1,val
P01391,2023-01,38,4,97.45,25265.19,central,1,0,2,0,0,train
P00140,2023-03,47,48,142.12,32000.05,central,1,1,2,0,0,train
P00453,2023-04,51,29,79.73,15004.75,south,1,0,0,0,0,train
P00885,2023-07,73,36,81.64,22455.37,central,0,0,0,1,1,train
P00604,2023-12,27,37,104.1,21648.09,north,1,1,1,0,0,test
P01164,2023-04,54,50,136.37,27941.24,central,1,0,0,0,0,train
P00031,2023-02,48,16,58.47,11662.44,central,0,0,0,0,0,train
P01438,2023-05,62,28,74.52,15557.87,central,1,0,0,0,0,train
P00910,2023-01,24,15,77.95,17970.6,south,0,0,1,0,0,train
P00323,2023-07,59,37,111.59,28414.95,coastal,0,1,1,0,0,train
P00919,2023-03,35,17,106.85,12741.88,central,0,1,0,0,0,train
P01216,2023-01,25,25,83.5,19341.34,coastal,1,0,0,0,0,train
P00703,2023-02,29,61,172.48,36832.46,central,0,0,1,1,1,train
P01816,2023-05,25,41,220.54,40710.9,central,1,0,0,0,0,train
P01096,2023-09,23,18,651.57,105440.24,central,1,0,2,1,1,val
P00983,2023-01,55,27,200.09,52177.61,south,0,1,0,1,1,train
P00643,2023-09,76,22,539.28,101956.56,central,0,1,0,1,1,val
P00253,2023-01,30,6,201.06,61220.81,coastal,1,0,0,0,0,train
P01369,2023-05,83,20,37.89,9087.96,central,1,0,0,0,0,train
P01703,2023-07,64,19,100.19,17285.55,central,1,1,2,0,0,train
P01655,2023-01,28,54,194.69,50178.24,central,1,0,0,1,1,train
P01345,2023-01,30,33,62.03,16392.09,north,0,0,1,0,0,train
P01579,2023-06,25,10,72.4,13002.47,coastal,1,1,0,1,0,train
P00097,2023-06,34,36,37.64,10409.9,coastal,1,0,0,1,1,train
P01240,2023-05,20,21,190.22,44339.31,central,0,0,0,1,1,train
P00226,2023-06,38,27,138.26,31831.51,south,0,0,0,0,0,train
P00555,2023-06,84,54,18.46,5000.0,coastal,1,0,0,0,0,train
P01403,2023-05,38,13,33.39,7679.7,north,1,0,1,0,0,train
P01603,2023-12,74,22,55.35,13811.75,central,0,0,2,0,0,test
P00039,2023-05,36,58,53.68,11418.34,central,1,1,0,1,1,train
P01970,2023-05,28,14,162.94,31246.27,coastal,0,0,0,1,1,train
P01873,2023-08,59,32,82.42,14518.86,coastal,0,0,0,0,0,train
P01860,2023-04,67,47,35.17,10650.4,central,1,0,2,0,0,train
P00366,2023-08,53,35,132.73,37672.82,central,1,1,2,1,1,train
P00633,2023-01,47,17,92.72,19957.69,central,0,0,0,0,0,train
P01229,2023-06,28,22,382.16,81279.92,coastal,0,0,2,1,0,train
P00856,2023-01,75,34,147.19,25422.73,south,1,1,2,0,0,train
P01511,2023-04,40,49,73.49,17016.33,central,0,1,1,1,1,train
P01054,2023-09,83,39,200.99,46613.92,north,1,0,0,1,1,val
P01033,2023-10,67,69,64.44,10507.01,central,0,0,1,0,0,val
P01270,2023-04,21,62,246.16,46940.42,south,0,0,2,1,0,train
P01926,2023-01,26,20,95.97,16755.92,central,1,0,2,1,1,train
P00376,2023-02,24,26,19.88,5000.0,coastal,1,0,1,0,0,train
P01219,2023-04,73,32,557.8,154286.75,south,0,0,2,0,0,train
P00512,2023-02,68,5,234.63,35590.81,coastal,0,0,1,0,0,train
P00245,2023-11,60,14,238.43,32366.03,central,1,0,0,1,1,test
P00041,2023-08,29,33,47.45,13329.06,coastal,1,0,2,1,0,train
P00722,2023-07,81,55,499.87,138723.55,coastal,1,0,0,0,0,train
P00506,2023-09,48,26,92.49,23568.05,central,0,0,1,0,0,val
P00271,2023-06,38,58,399.0,73933.01,south,0,1,2,1,1,train
P00863,2023-11,26,11,344.02,82332.18,south,0,0,0,1,1,test
P01306,2023-03,63,20,38.01,8751.52,central,1,0,2,1,0,train
P00559,2023-08,71,50,132.72,31501.77,central,0,0,2,1,1,train
P01411,2023-08,22,11,30.13,6530.47,central,1,0,0,0,0,train
P00933,2023-05,35,34,153.88,30897.71,north,1,0,1,1,1,train
P01803,2023-11,48,67,45.71,11136.01,coastal,1,0,0,0,0,test
P01770,2023-05,31,5,78.33,16054.47,south,0,0,0,1,1,train
P00076,2023-01,50,57,177.62,46141.34,central,0,0,0,1,1,train
P00190,2023-12,38,52,95.32,16838.32,central,1,0,2,0,0,test
P00512,2023-07,68,10,234.63,35590.81,coastal,0,0,1,1,1,train
P00731,2023-05,67,60,219.1,62867.16,south,0,0,0,1,0,train
P00326,2023-04,33,21,85.19,14843.99,south,0,0,2,1,0,train
P01950,2023-10,39,34,85.89,22254.29,south,0,1,2,0,0,val
P01093,2023-11,75,63,56.62,11191.23,central,0,0,0,0,0,test
P01755,2023-03,60,8,449.07,105396.79,south,0,0,1,1,1,train
P01041,2023-01,66,45,77.41,21548.16,coastal,1,0,1,0,0,train
P01871,2023-10,20,35,32.44,5000.0,central,1,0,1,1,1,val
P01126,2023-07,75,13,174.16,41456.01,central,1,0,0,0,0,train
P01285,2023-05,43,47,105.47,22484.95,coastal,0,1,1,0,0,train
P01938,2023-10,55,19,252.43,52178.47,coastal,0,0,2,0,0,val
P01440,2023-12,82,64,33.3,6928.5,north,1,0,1,0,0,test
P01997,2023-09,55,67,66.41,16086.51,central,1,0,2,0,0,val
P00138,2023-04,20,9,36.26,7924.52,central,1,0,2,0,0,train
P01564,2023-08,80,29,67.75,10681.15,central,0,1,1,1,1,train
P01913,2023-11,18,25,31.21,9697.73,central,1,0,0,0,1,test
P01836,2023-01,27,3,240.87,56822.25,central,0,0,0,1,0,train
P01863,2023-11,75,12,81.92,19244.02,coastal,1,0,1,0,0,test
P00363,2023-08,33,37,159.47,28863.84,central,0,0,0,0,0,train
P00011,2023-09,53,27,377.23,76825.98,central,1,0,3,1,1,val
P00245,2023-05,60,8,238.43,32366.03,central,1,0,0,0,1,train
P01406,2023-06,28,14,204.97,43461.45,coastal,0,0,0,0,0,train
P01339,2023-01,70,60,377.09,88361.31,central,1,0,0,0,0,train
P01282,2023-06,68,31,88.65,18072.36,coastal,1,0,1,0,0,train
P00924,2023-04,27,10,142.17,26063.82,central,0,0,1,1,1,train
P01311,2023-11,53,66,64.32,14304.17,south,1,0,1,0,0,test
P01032,2023-03,29,43,191.65,50998.14,central,1,0,2,0,0,train
P00853,2023-08,83,51,229.38,36733.36,central,1,0,1,0,0,train
P00223,2023-06,65,21,143.21,30382.18,south,0,0,3,0,0,train
P01234,2023-03,68,7,247.24,60776.81,south,0,0,0,1,1,train
P00538,2023-05,25,49,90.4,22379.67,north,0,0,0,1,0,train
P01349,2023-01,67,7,126.3,34634.35,coastal,1,0,0,0,0,train
P01410,2023-10,37,53,56.96,11829.57,south,1,0,1,0,0,val
P01946,2023-03,26,46,85.19,22248.14,central,0,0,2,0,0,train
